district,year,month,threshold,area,NDVI_mean,NDVI_min,NDVI_max,EVI_mean,EVI_min,EVI_max,GNDVI_mean,GNDVI_min,GNDVI_max,SAVI_mean,SAVI_min,SAVI_max,NDMI_mean,NDMI_min,NDMI_max,BSI_mean,BSI_min,BSI_max,BUAI_mean,BUAI_min,BUAI_max,NDBI_mean,NDBI_min,NDBI_max,NBR_mean,NBR_min,NBR_max,NDSI_mean,NDSI_min,NDSI_max,LCCI_mean,LCCI_min,LCCI_max,NDWI_mean,NDWI_min,NDWI_max,TVI_mean,TVI_min,TVI_max,MSAVI_mean,MSAVI_min,MSAVI_max,NDRE_mean,NDRE_min,NDRE_max,PSRI_mean,PSRI_min,PSRI_max,WDRVI_mean,WDRVI_min,WDRVI_max,MCARI_mean,MCARI_min,MCARI_max,ARVI_mean,ARVI_min,ARVI_max,NDTI_mean,NDTI_min,NDTI_max,CCCI_mean,CCCI_min,CCCI_max,PRI_mean,PRI_min,PRI_max,avg_yield,yield
okara,2022,12,0.431819969,396492.05,0.309638876,0.003429355,0.671377957,0.34939138,0.003708649,0.946931786,0.241610237,-0.091132261,0.563658834,0.264623685,0.002808989,0.616620352,0.16672489,-0.159793839,0.526585281,-0.157241673,-0.413728641,0.093324291,0.736725331,0.313161188,1.996198555,-0.16672489,-0.526585281,0.159793839,0.350076343,-0.125903696,0.748196244,-0.078883037,-0.345488966,0.453499585,1.102823592,0.006882312,4.272737446,0.16672489,-0.159793839,0.526585281,7.317196407,0.342666667,22.031,0.172347904,0.001549126,0.509413199,0.223741004,-0.081489094,0.532408178,-0.075781537,-0.259890084,0.163370665,-0.661177014,-0.817044957,-0.315548183,0.357927372,0.014332,1.083642,0.244299875,-0.091997763,0.587615671,0.206719461,-0.0052961,0.421952218,0.732137206,-63.89103699,5.813203335,-0.138639649,-0.273274675,0.145039851,38.2,605839.8524000001
okara,2022,13,0.355185142,396492.05,0.509528066,0.000551268,0.797899187,0.623792635,0.000918611,1.0,0.393065288,-0.093457945,0.654306471,0.44482585,0.000475367,0.726506432,0.319159005,-0.155793652,0.645335376,-0.287226173,-0.526763426,0.079825579,0.532551931,0.215557638,1.374319839,-0.319159005,-0.645335376,0.155793652,0.547932361,-0.101522043,0.825838089,-0.089287901,-0.44441393,0.554079711,2.734753946,0.001103144,7.896049896,0.319159005,-0.155793652,0.645335376,13.31710316,0.528,26.552,0.318959293,0.000293534,0.618544609,0.381726676,-0.047478274,0.659991503,-0.103017159,-0.319453438,0.19180203,-0.480235287,-0.817999499,-0.058422269,0.652767587,0.021516,1.30494,0.420741064,-0.115597525,0.70538134,0.295533238,-0.143136293,0.508350849,0.761411199,-27.16630554,21.88228416,-0.222739312,-0.39516129,0.204539068,38.2,605839.8524000001
okara,2022,14,0.569312819,396492.05,0.631919672,0.058811672,0.759459436,0.759858033,0.047156429,0.997378883,0.514904734,-0.018202763,0.642804682,0.563171135,0.047693657,0.700226537,0.399128435,-0.168110937,0.629892945,-0.352107569,-0.521752824,0.081043785,0.434619872,0.228220417,1.409761955,-0.399128435,-0.629892945,0.168110937,0.638822626,-0.096861705,0.811338127,-0.148211003,-0.387346506,0.461209178,3.807806141,0.125588951,7.056821789,0.399128435,-0.168110937,0.629892945,17.6115052,0.8605,25.87866667,0.428318643,0.02457615,0.599943777,0.503106438,-0.052154768,0.642794132,-0.093197979,-0.27286412,0.08666207,-0.362921261,-0.797676798,-0.148465814,0.866269229,0.044574,1.274588,0.548969657,-0.029104304,0.683612118,0.329672576,0.031678792,0.446428984,0.792740085,-162.0096893,225.208374,-0.234362448,-0.349959529,0.09733091,38.2,605839.8524000001
okara,2022,15,0.623864129,396492.05,0.531206748,0.089642733,0.721429884,0.554922144,0.077669405,0.912584902,0.439241881,0.03277209,0.598708451,0.461387841,0.07550124,0.658512996,0.302088826,-0.128435269,0.609698415,-0.264248436,-0.480374905,0.10942375,0.554690843,0.243072221,1.296613934,-0.302088826,-0.609698415,0.128435269,0.532436532,-0.05768038,0.790691137,-0.159497738,-0.392409831,0.332412869,2.690665719,0.199083918,5.406755656,0.302088826,-0.128435269,0.609698415,13.12904284,1.3346,23.59977778,0.324679656,0.044732543,0.553167652,0.413268817,-0.015625551,0.592966914,-0.079441648,-0.243206609,0.150129958,-0.476237622,-0.78592799,-0.227148407,0.645989822,0.0768372,1.163322667,0.464487442,0.040283605,0.648689057,0.290191936,0.039067261,0.394891173,0.769076499,-107.88694,4.524980068,-0.17474705,-0.252723102,0.143235982,38.2,605839.8524000001
okara,2022,16,0.498749276,396492.05,0.246831808,0.019779807,0.680624604,0.223706802,0.013536155,0.822422709,0.277081559,-0.039227609,0.587937236,0.214206126,0.015150836,0.6226258,-0.005000167,-0.204405099,0.466513127,0.008303594,-0.36503102,0.162768691,1.027805517,0.367520745,2.212515829,0.005000167,-0.466513127,0.204405099,0.158212049,-0.144144997,0.68397069,-0.282916431,-0.400782347,0.183587477,0.755065415,0.040638096,4.375408681,-0.005000167,-0.204405099,0.466513127,5.209050108,0.4,22.0215,0.142134577,0.007490628,0.514675446,0.190990289,-0.113492124,0.606889188,0.046581986,-0.162036978,0.195603474,-0.705786022,-0.811497977,-0.304565072,0.26523116,0.018654857,1.085367,0.255280351,-0.028930252,0.62295101,0.166251811,-0.013312242,0.366046906,0.785376435,-31.26247406,10.52479553,0.016336867,-0.192076784,0.184401639,38.2,605839.8524000001
okara,2022,17,0.488749276,396492.05,0.164198998,0.010092215,0.567938387,0.162026824,0.010204346,0.680178569,0.197177116,-0.007210246,0.488300771,0.145455938,0.008816055,0.516355937,-0.021743941,-0.24743861,0.34353891,0.026686352,-0.261371804,0.202193542,1.057184514,0.492476829,2.387745798,0.021743941,-0.34353891,0.24743861,0.106735688,-0.190599769,0.580776691,-0.218029539,-0.383143246,0.136721298,0.427300514,0.020737192,2.788049474,-0.021743941,-0.24743861,0.34353891,3.605284256,-0.098285714,17.47233333,0.099391467,0.005713657,0.406246979,0.139249867,-0.014054989,0.502835572,0.051624815,-0.092273722,0.244669035,-0.751574096,-0.814771322,-0.456379248,0.185846173,-0.001193143,0.862657,0.18042246,-0.010597698,0.520028466,0.129909997,-0.041442003,0.333476126,0.864641035,-47.88140106,57.53583145,0.034062001,-0.138616664,0.188704732,38.2,605839.8524000001
sahiwal,2017,11,0.413492573,225727.4665,0.159561119,0.002245938,0.69839263,0.153893514,0.001381391,0.913726397,0.166805204,-0.039147168,0.578159392,0.136089098,0.001579597,0.640802263,-0.00084111,-0.351677328,0.474305838,-0.01423063,-0.399418395,0.251819875,1.017764282,0.362505389,2.656708363,0.00084111,-0.474305838,0.351677328,0.120194674,-0.402110726,0.709464133,-0.168258822,-0.511610925,0.343022645,0.452204427,0.004505304,4.908774746,-0.00084111,-0.351677328,0.474305838,3.242510551,-0.406,23.337,0.085631223,0.000678616,0.535855774,0.116801399,-0.091081262,0.54968822,0.017539372,-0.175246161,0.271732521,-0.749854978,-0.817437545,-0.266768511,0.163231502,-0.01227,1.1487,0.144181295,-0.075585391,0.626875592,0.12405001,-0.2109579,0.385071158,0.738456534,-88.40258026,48.08976364,-0.032340393,-0.251651132,0.277264522,38.4,346717.38854400004
sahiwal,2017,12,0.451086502,225727.4665,0.295472096,0.004078303,0.712589085,0.292042221,0.003071442,0.964728059,0.239452839,-0.035,0.58526665,0.248915393,0.003186559,0.656578196,0.126547079,-0.207516342,0.530223131,-0.121871331,-0.429505691,0.124629812,0.801620581,0.307298099,1.52371134,-0.126547079,-0.530223131,0.207516342,0.291758796,-0.223959163,0.752206981,-0.11743693,-0.406887174,0.395625472,1.042978277,0.008190008,4.966064219,0.126547079,-0.207516342,0.530223131,6.422414032,-0.352,23.884,0.156568605,0.001606951,0.552396611,0.204527244,-0.07423269,0.569498599,-0.057430937,-0.226654578,0.191652532,-0.669029403,-0.816829105,-0.252909741,0.315219109,-0.011484,1.17462,0.245210771,-0.029179811,0.632882043,0.182660603,-0.113259949,0.423341602,0.688705391,-79.12426758,10.89353561,-0.109197267,-0.266287567,0.185022669,38.4,346717.38854400004
sahiwal,2017,13,0.36231737,225727.4665,0.305071874,0.000139024,0.65010798,0.505119746,0.000571037,0.999933249,0.226613342,-0.045559134,0.507498026,0.270598273,0.000134261,0.588099467,0.243269718,-0.062551342,0.596107066,-0.206822716,-0.464184731,0.046085859,0.626451723,0.25304878,1.133450175,-0.243269718,-0.596107066,0.062551342,0.42347468,-0.034566112,0.795918345,0.018510165,-0.237502515,0.49703753,1.014524529,0.000278087,3.716049383,0.243269718,-0.062551342,0.596107066,9.084708458,-0.724,21.42,0.194777609,0.000116328,0.474567191,0.23303222,-0.04802765,0.533361495,-0.091322448,-0.336058129,0.09234064,-0.670039727,-0.818135855,-0.359060403,0.444296089,-0.025728,1.054764,0.225732851,-0.067291962,0.542241542,0.215660981,0.022234129,0.433436543,0.769563318,-55.5597229,65.50447845,-0.159384882,-0.362487852,0.061826652,38.4,346717.38854400004
sahiwal,2017,14,0.601991845,225727.4665,0.625976056,0.323651612,0.810816526,0.742823452,0.34469844,1.0,0.516907595,0.284134269,0.684548378,0.558318381,0.280750093,0.7436719,0.398300328,0.117747359,0.631340027,-0.350121103,-0.536002263,-0.081750415,0.440096748,0.225985967,0.875854914,-0.398300328,-0.631340027,-0.117747359,0.615611372,0.222281009,0.814729929,-0.151243863,-0.420151085,0.172379747,3.852429291,1.222587719,8.571748879,0.398300328,0.117747359,0.631340027,17.49079867,7.109,28.244,0.426512608,0.197577049,0.653059938,0.500726695,0.197529867,0.692037463,-0.08512594,-0.183534343,0.087289459,-0.361606626,-0.636314704,-0.021881086,0.861319635,0.356946,1.39878,0.548190755,0.281348189,0.730431602,0.307368111,0.026382951,0.448478907,0.801968823,-2.193305492,1.417222261,-0.22571238,-0.370343316,0.024358353,38.4,346717.38854400004
sahiwal,2017,15,0.676856102,225727.4665,0.358467091,0.007644215,0.619401455,0.360861943,0.005611012,0.914530668,0.309455205,-0.054808218,0.525179863,0.310998556,0.007023174,0.564773311,0.196756244,-0.095942177,0.406689107,-0.151529898,-0.327229924,0.07869929,0.675831146,0.421778278,1.212247909,-0.196756244,-0.406689107,0.095942177,0.40775205,-0.224886566,0.636279941,-0.120214232,-0.307537675,0.232263625,1.161492221,0.015406374,3.254880694,0.196756244,-0.095942177,0.406689107,8.626298208,-4.5205,19.764,0.206955367,0.005147295,0.453032409,0.274052598,0.017860333,0.506823003,-0.053314039,-0.67087325,0.465250587,-0.64618164,-0.815638877,-0.403028228,0.425239872,-0.173742,0.973752,0.324173423,0.06570997,0.564506481,0.231932908,-0.284512788,0.33185184,0.762909352,0.13981463,30.16481781,-0.075917029,-0.261292259,0.290119793,38.4,346717.38854400004
sahiwal,2017,16,0.530219449,225727.4665,0.222184086,0.00039604,0.72328043,0.190738776,0.000262192,0.872363745,0.281273815,-0.345586121,0.621374607,0.193078239,0.000312057,0.663595629,-0.017221153,-0.61948669,0.444923103,0.029674159,-0.386003616,0.445037106,1.047293482,0.384156729,4.256058158,0.017221153,-0.444923103,0.61948669,0.155043584,-0.814250231,0.671106577,-0.297973435,-0.685271084,0.348458409,0.642723519,0.000792393,5.227537625,-0.017221153,-0.61948669,0.444923103,4.329648157,-3.026,24.358,0.127333869,0.000159688,0.565993469,0.165715174,-0.183169991,0.61331284,0.082195986,-1.385227775,0.387713998,-0.721122679,-0.818050854,-0.232472998,0.224718511,-0.11742,1.204392,0.246765618,-0.028674761,0.663888142,0.173988192,-0.540702164,0.379710138,0.74475383,-122.887825,42.41687393,0.052235374,-0.227166276,0.323894685,38.4,346717.38854400004
sahiwal,2017,17,0.520219449,225727.4665,0.150931716,0.000433088,0.640985847,0.143881396,0.000418305,0.77322455,0.203384848,-0.04752066,0.551275015,0.134613304,0.000391598,0.590492443,-0.035146489,-0.439724952,0.392392546,0.048379485,-0.323895533,0.378002713,1.082003168,0.436376537,5.031254641,0.035146489,-0.392392546,0.439724952,0.080262202,-0.677846491,0.640340984,-0.237301114,-0.528403342,0.207996592,0.388821761,0.000866551,3.570810811,-0.035146489,-0.439724952,0.392392546,3.102910684,-1.12,21.164,0.093558194,0.000273649,0.485810481,0.122814086,-0.102506965,0.549711347,0.080974878,-0.115983027,0.258263825,-0.757444314,-0.818038598,-0.372607212,0.164170585,-0.042924,1.045572,0.18327928,-0.006287049,0.598941099,0.116234459,-0.425821722,0.360498071,0.828902816,-47.73353195,67.91176605,0.068815226,-0.156475686,0.334942932,38.4,346717.38854400004
sahiwal,2018,11,0.451298318,266552.4495,0.209495854,0.001548935,0.668829441,0.199517169,0.001110306,0.877926115,0.196057905,-0.089298986,0.564941227,0.176415925,0.001123393,0.611491277,0.013723953,-0.294758916,0.467406422,-0.036248183,-0.385622586,0.19741664,0.993622255,0.3636939,2.925538112,-0.013723953,-0.467406422,0.294758916,0.154767125,-0.28533262,0.700515151,-0.183514435,-0.401329696,0.47185865,0.630775215,0.003104978,4.318795324,0.013723953,-0.294758916,0.467406422,4.274623936,-0.150666667,21.56066667,0.108813086,0.000502695,0.498734398,0.148104893,-0.09638457,0.524236739,-0.009782026,-0.216151417,0.291981315,-0.723976774,-0.817668813,-0.317134458,0.212473126,0.00326,1.058556,0.177847328,-0.08530706,0.592590064,0.14576823,-0.131742775,0.404928744,0.710315291,-70.3298111,18.52821922,-0.065960869,-0.25934305,0.31300225,37.6,400894.884048
sahiwal,2018,12,0.466831714,266552.4495,0.244729801,0.005310743,0.795245588,0.225240175,0.002898836,0.999950448,0.242122962,-0.127476677,0.704967976,0.208372545,0.003595422,0.730170856,0.059972592,-0.322861552,0.580491185,-0.054871405,-0.511946571,0.161427478,0.920464484,0.265440795,1.96169377,-0.059972592,-0.580491185,0.322861552,0.178283522,-0.285486281,0.800002813,-0.187909572,-0.44886905,0.526562512,0.964340186,0.010678392,7.828036096,0.059972592,-0.322861552,0.580491185,5.124454523,-1.401,26.789,0.135902348,0.001466232,0.63388668,0.166650704,-0.189148068,0.647083521,0.014035173,-0.712003497,0.351566527,-0.688007394,-0.816418512,-0.064022606,0.256550294,-0.0156,1.320654,0.229643883,-0.160891984,0.714365133,0.128995886,-0.197490484,0.449971259,0.676689553,-123.5582504,99.75403595,-0.040159222,-0.346635224,0.399149643,37.6,400894.884048
sahiwal,2018,13,0.393867539,266552.4495,0.476314791,0.000457666,0.734604418,0.502154133,0.000337496,0.972532021,0.374173336,-0.071353495,0.616315067,0.409603607,0.000345369,0.675001059,0.264339371,-0.16799444,0.588488579,-0.238401819,-0.497559233,0.092779167,0.597874714,0.259322665,1.406688278,-0.264339371,-0.588488579,0.16799444,0.475311319,-0.115547039,0.805103242,-0.125154185,-0.361300826,0.353273898,2.196004066,0.000915751,5.733116599,0.264339371,-0.16799444,0.588488579,11.39977582,0.418,24.988,0.277799041,0.000164145,0.576378358,0.337277612,-0.145842969,0.617729962,-0.097135523,-0.255567177,0.253192593,-0.530025061,-0.818030467,-0.20176432,0.558611267,0.016368,1.22982,0.401525723,-0.097190599,0.657417708,0.254002796,0.004338736,0.444087952,0.694089701,-35.78908157,1.410069466,-0.1802794,-0.310831536,0.296939168,37.6,400894.884048
sahiwal,2018,14,0.597094049,266552.4495,0.643205805,0.035227306,0.764028788,0.734755913,0.028027379,0.963589594,0.532300866,-0.032096677,0.63343966,0.571539961,0.026438365,0.69713555,0.405070768,-0.092565894,0.590498149,-0.354884146,-0.480776333,0.033345006,0.426029038,0.257653665,1.21074269,-0.405070768,-0.590498149,0.092565894,0.652673845,0.03465176,0.787804723,-0.16455266,-0.376881421,0.247384176,3.924569397,0.073488711,6.475609756,0.405070768,-0.092565894,0.590498149,17.50972052,1.054,24.803,0.431499301,0.012515908,0.584209283,0.530388601,0.023915606,0.648600638,-0.08755566,-0.207909152,0.140263701,-0.351668161,-0.806129754,-0.144452198,0.862154181,0.0461,1.223694,0.564859075,-0.04624755,0.684065934,0.341838995,0.011121033,0.434736848,0.823977749,-0.254625112,1.189373136,-0.226485686,-0.312084993,0.127799544,37.6,400894.884048
sahiwal,2018,15,0.639418539,266552.4495,0.619443427,0.080242388,0.761350095,0.670084866,0.072174638,0.97374249,0.513566823,0.148250192,0.646744549,0.545692994,0.071756645,0.705190422,0.378002956,-0.102395415,0.630908251,-0.328100209,-0.517963194,0.088963715,0.457308452,0.226479426,1.231204993,-0.378002956,-0.630908251,0.102395415,0.620769922,-0.021099398,0.824595869,-0.168734438,-0.402963012,0.09495391,3.487446957,0.175353406,6.391899348,0.378002956,-0.102395415,0.630908251,16.20464592,0.902181818,26.1684,0.401079842,0.048153928,0.612115733,0.496484622,0.061172735,0.636089981,-0.085648486,-0.181605282,0.129817961,-0.388157418,-0.789679546,-0.15032239,0.797924525,0.058297091,1.2897552,0.547712075,0.122663851,0.691599244,0.325016973,0.047352362,0.410219491,0.79830827,-47.63030243,9.329737663,-0.201623585,-0.277814209,0.123455231,37.6,400894.884048
sahiwal,2018,16,0.523824154,266552.4495,0.280183025,0.016475346,0.685387731,0.254787439,0.021101565,0.786325765,0.307343359,0.029235534,0.574799538,0.243882864,0.015431991,0.619674583,0.051064762,-0.181584388,0.460207492,-0.025850098,-0.348931085,0.152385335,0.924468099,0.374647309,2.480605757,-0.051064762,-0.460207492,0.181584388,0.250075753,-0.087702319,0.674875379,-0.261314068,-0.408541411,0.039585825,0.930420481,0.033729869,4.380309768,0.051064762,-0.181584388,0.460207492,6.040230719,-0.2355,20.7244,0.164112173,0.012060243,0.495893625,0.209840768,-0.029657677,0.59379679,0.04548629,-0.16568656,0.182943871,-0.682883229,-0.812630516,-0.301181549,0.306749529,-0.000159,1.0221708,0.290804001,0.047253836,0.623422021,0.206936159,0.007098177,0.382846862,0.761500894,-42.51271057,23.09054565,0.020223741,-0.20405336,0.178803944,37.6,400894.884048
sahiwal,2018,17,0.513824154,266552.4495,0.14969947,0.029719964,0.52000016,0.146302792,0.026439723,0.574948491,0.198760124,0.027808862,0.443796486,0.133363156,0.025691861,0.460504881,-0.036969867,-0.187439263,0.284903944,0.044320005,-0.220737747,0.151144961,1.085015306,0.558355502,2.133714621,0.036969867,-0.284903944,0.187439263,0.083161542,-0.140399516,0.539706171,-0.23419149,-0.359615475,0.018018136,0.376796607,0.061724611,2.253767856,-0.036969867,-0.187439263,0.284903944,3.11253709,-0.05,14.717,0.092156997,0.014999872,0.342703435,0.122875419,-0.007120531,0.443134218,0.075106785,-0.092722992,0.188088206,-0.758926367,-0.808050474,-0.512390468,0.163876026,0.009514286,0.728832,0.17592537,0.036317417,0.46695429,0.120661306,-0.02651977,0.332853079,0.832501913,-98.70068359,119.5450134,0.055582987,-0.144542485,0.183136892,37.6,400894.884048
sahiwal,2019,11,0.465255416,260088.0061,0.212598969,0.000513084,0.667903006,0.222363217,0.000343808,0.89803592,0.200605743,-0.056459654,0.546796024,0.183433114,0.000373008,0.615814762,0.04284587,-0.208624378,0.432776719,-0.048536157,-0.362885385,0.149572893,0.935323926,0.400455618,2.137555475,-0.04284587,-0.432776719,0.208624378,0.20179703,-0.192976922,0.682289243,-0.159706897,-0.384806871,0.223224476,0.624430547,0.001026694,4.03797532,0.04284587,-0.208624378,0.432776719,4.830466944,-0.316,22.39,0.119355731,0.000167387,0.511727784,0.162681051,-0.076683402,0.519784331,-0.010716916,-0.243173134,0.250643392,-0.72400386,-0.818012133,-0.331284395,0.240199935,-0.003524,1.101636,0.186463648,-0.084354331,0.598058858,0.164697493,-0.080218442,0.380866408,0.784541296,-152.752182,146.3256989,-0.054351435,-0.223829451,0.256094936,35.4,368284.6166376
sahiwal,2019,12,0.5054092,260088.0061,0.289848069,0.034605846,0.681235552,0.308961526,0.025115146,0.93205772,0.244180995,-0.038458362,0.560440004,0.249292086,0.025664845,0.627373466,0.139727625,-0.214485094,0.545741975,-0.125991592,-0.436478045,0.127463545,0.782252572,0.297089088,1.580595517,-0.139727625,-0.545741975,0.214485094,0.302065723,-0.132930502,0.762308061,-0.109235059,-0.401540101,0.241345108,1.045887299,0.073351621,4.665841371,0.139727625,-0.214485094,0.545741975,6.845273098,0.258,22.8944,0.164975163,0.012052453,0.524722849,0.204939225,-0.101826109,0.55019033,-0.046550469,-0.248811884,0.221147674,-0.67057651,-0.806188732,-0.28907328,0.336871243,0.022272,1.1253072,0.245157008,-0.047275335,0.603496007,0.181437907,-0.015915507,0.422096044,0.706905195,-48.00460434,4.037237644,-0.098582122,-0.266715039,0.225578991,35.4,368284.6166376
sahiwal,2019,13,0.409971464,260088.0061,0.411016839,0.074064665,0.680904567,0.512329354,0.073532319,0.940209531,0.314828728,0.024132391,0.548011303,0.357973719,0.059680021,0.618478334,0.274943666,-0.071697921,0.537151277,-0.235515677,-0.443343415,0.032331001,0.578356757,0.303727055,1.155003813,-0.274943666,-0.537151277,0.071697921,0.503582973,0.002019553,0.760632932,-0.04310287,-0.285203367,0.338496864,1.504784418,0.1601179,4.268166899,0.274943666,-0.071697921,0.537151277,10.59059123,1.203333333,21.055,0.244320416,0.032197704,0.496612312,0.308814018,0.012627378,0.541030347,-0.1021371,-0.187949646,0.054104912,-0.603534253,-0.792100101,-0.309930779,0.517475483,0.064992,1.03482,0.332444352,0.010554799,0.591982633,0.274246511,-0.0454541,0.424719006,0.747967435,-18.43580818,1.217585325,-0.170324312,-0.275059677,0.022028031,35.4,368284.6166376
sahiwal,2019,14,0.626841775,260088.0061,0.636595656,0.125484973,0.771664381,0.775011332,0.094200472,0.999946513,0.513767857,0.025533775,0.643045545,0.566664326,0.096168935,0.709426835,0.418311271,-0.105432667,0.621894419,-0.367882223,-0.511408666,0.034313565,0.414571237,0.233506472,1.237427698,-0.418311271,-0.621894419,0.105432667,0.660936955,-0.024519846,0.817624569,-0.122106924,-0.378653854,0.262862891,3.721258697,0.288432916,6.759036145,0.418311271,-0.105432667,0.621894419,17.73415879,1.28,26.376,0.42925799,0.04784796,0.612545415,0.506082116,-0.004436925,0.654549539,-0.098593769,-0.193984957,0.209781305,-0.365434673,-0.771770704,-0.126187246,0.871703953,0.085395,1.302696,0.548621999,0.042238156,0.689180328,0.34331538,-0.121169068,0.555817902,0.79327743,-70.23096466,2.350020885,-0.243012111,-0.343611067,0.118711443,35.4,368284.6166376
sahiwal,2019,15,0.705967652,260088.0061,0.68244265,0.00507257,0.79793036,0.766114079,0.002632946,0.999808695,0.568636562,-0.091304347,0.680694699,0.609855503,0.003420493,0.740468227,0.431326113,-0.127437845,0.619712651,-0.379081959,-0.512612532,0.087535913,0.401904268,0.238423538,1.293031492,-0.431326113,-0.619712651,0.127437845,0.663909702,-0.04850724,0.802594304,-0.18161336,-0.438265532,0.577558279,4.533141006,0.010220369,7.897579143,0.431326113,-0.127437845,0.619712651,19.15079006,-0.051,28.206,0.472767818,0.001436892,0.662303769,0.546587776,-0.059970014,0.680074155,-0.085471726,-0.266042437,0.14631192,-0.294193947,-0.816494777,-0.058336618,0.943757298,-0.001428,1.3938,0.609404973,-0.094257855,0.733170135,0.333404889,0.039496053,0.447917461,0.800431185,-18.11292458,1.732612848,-0.227410198,-0.346049497,0.131484725,35.4,368284.6166376
sahiwal,2019,16,0.555232556,260088.0061,0.349801888,0.001317523,0.739796579,0.302695145,0.000969838,0.866798129,0.318713226,-0.000910747,0.61789614,0.294644522,0.001090188,0.675411941,0.070789955,-0.211674467,0.491440058,-0.074481849,-0.40827722,0.143057621,0.906405694,0.344888926,2.114403843,-0.070789955,-0.491440058,0.211674467,0.264167308,-0.135474175,0.713800251,-0.258433247,-0.431406289,0.444757581,1.437865647,0.002638522,6.20472564,0.070789955,-0.211674467,0.491440058,7.35900481,-0.634,23.541375,0.189603449,0.000613786,0.563603515,0.261757149,-0.033905767,0.623606682,-0.02205535,-0.135143406,0.173260649,-0.624744327,-0.817745803,-0.181198518,0.364972012,-0.023736,1.16056875,0.321659094,-0.013710946,0.675433508,0.206742785,-0.026030483,0.374320507,0.762251323,-29.67796326,2.641762495,-0.071231754,-0.241867573,0.16607559,35.4,368284.6166376
sahiwal,2019,17,0.545232556,260088.0061,0.202098448,0.000276472,0.697122633,0.186899105,0.000241733,0.8102368,0.241499305,-0.044198435,0.585557103,0.178090238,0.00023825,0.632929911,-0.038997248,-0.2836757,0.416789383,0.042798129,-0.337504398,0.227377386,1.098820533,0.411642412,3.386828729,0.038997248,-0.416789383,0.2836757,0.084791364,-0.22023876,0.661974192,-0.279208175,-0.428759843,0.354838699,0.599118191,0.000553097,4.837482869,-0.038997248,-0.2836757,0.416789383,4.349769271,-1.132,21.8705,0.121762019,0.00014688,0.520091137,0.157621745,-0.088843815,0.59919554,0.062300214,-0.143953983,0.18369809,-0.728406188,-0.818090402,-0.270661425,0.224018875,-0.043092,1.078983,0.226059042,-0.039078856,0.636996299,0.125641325,-0.088892542,0.372128248,0.806683726,-82.69917297,38.39273834,0.049916439,-0.207496293,0.21620112,35.4,368284.6166376
sahiwal,2020,11,0.442667705,255046.7505,0.263165015,0.00029824,0.781706393,0.240854609,0.000242471,0.999749059,0.246728828,-0.117469877,0.64149195,0.222873066,0.000252699,0.721276596,0.047374681,-0.354596615,0.629781425,-0.051457833,-0.497868713,0.212427052,0.93553296,0.227158424,2.098837209,-0.047374681,-0.629781425,0.354596615,0.221482254,-0.643036544,0.806875408,-0.203371718,-0.514126897,0.615056813,0.912499148,0.000596659,7.161971831,0.047374681,-0.354596615,0.629781425,5.500656483,-2.544,27.752,0.141449408,0.000149785,0.634564261,0.191992853,-0.213714287,0.690867603,-0.007644042,-0.376884422,0.424221129,-0.687671036,-0.818083202,-0.101202016,0.27354815,-0.058416,1.36428,0.239852289,-0.132217287,0.707707528,0.183595343,-0.402862281,0.585585594,0.747392099,-155.0967407,67.43286896,-0.054033106,-0.353982301,0.478931998,38.4,391751.808768
sahiwal,2020,12,0.486243841,255046.7505,0.266941379,0.001102536,0.772515357,0.263361541,0.000727643,0.999949675,0.246977969,-0.137176812,0.659438133,0.229258727,0.000781805,0.716218765,0.088404677,-0.291171491,0.572182953,-0.082612928,-0.499356466,0.155302899,0.87025405,0.272321571,1.824856581,-0.088404677,-0.572182953,0.291171491,0.220867697,-0.316966206,0.796105385,-0.165037055,-0.455283254,0.471264809,1.033977014,0.002207506,6.791803279,0.088404677,-0.291171491,0.572182953,6.044838028,-0.607,27.342,0.152589961,0.000338621,0.625142764,0.184212725,-0.236069918,0.628698766,-0.010355173,-0.351959251,0.305613658,-0.676728529,-0.817817014,-0.124113148,0.300077002,0.002298,1.346508,0.240041581,-0.125364951,0.699928469,0.146033765,-0.210951507,0.482019097,0.679704129,-74.28412628,44.79509735,-0.064690191,-0.331054207,0.381239785,38.4,391751.808768
sahiwal,2020,13,0.38797967,255046.7505,0.538229255,0.031085044,0.770024776,0.613329083,0.019051042,0.999527085,0.413715703,-0.061541464,0.62822783,0.466017008,0.02155268,0.709574468,0.32892105,-0.186730787,0.619276762,-0.294811455,-0.507191316,0.085111255,0.515405806,0.235179695,1.462210899,-0.32892105,-0.619276762,0.186730787,0.568691103,-0.091646627,0.82385546,-0.098924372,-0.420277715,0.447378069,2.604047139,0.064164649,6.696588869,0.32892105,-0.186730787,0.619276762,13.4017778,0.834,25.812,0.323530695,0.009085341,0.61133569,0.393933531,-0.090207204,0.633124053,-0.112749932,-0.283759736,0.100399918,-0.479562482,-0.807637597,-0.130161307,0.655955914,0.036024,1.2708,0.44748912,-0.076340438,0.68963935,0.308122757,0.023409933,0.481289476,0.728012243,-12.09885597,3.63483429,-0.221303392,-0.341493268,0.097386031,38.4,391751.808768
